band_id,genre,song_id,date,loudness,length,energy,copies_sold
331,Folktronica,2607,2018-09-23,85,3.2494969320648903,133,0.9778385305442364
1350,Chillgaze,10804,2018-10-02,81,5.682670006795043,123,0.1309296297149121
1350,Chillgaze,10804,2018-10-02,81,5.682670006795043,123,0.1309296297149121
326,Neoclassicalwave,2565,2018-10-05,63,3.5450061256352896,122,1.134045793433941
326,Neoclassicalwave,2565,2018-10-05,63,3.5450061256352896,122,1.134045793433941
1233,Folktronica,9940,2018-10-16,90,7.4286550082785725,144,0.7960950200318703
1233,Folktronica,9940,2018-10-16,90,7.4286550082785725,144,0.7960950200318703
441,Psychedelictrance,3531,2018-10-21,67,5.1092189843682885,116,0.5044182665202772
441,Psychedelictrance,3531,2018-10-21,67,5.1092189843682885,116,0.5044182665202772
15,Psychedelictrance,118,2018-10-22,62,2.4516497972352127,106,0.5999036068408586
15,Psychedelictrance,118,2018-10-22,62,2.4516497972352127,106,0.5999036068408586
65,Electroswing,507,2018-10-25,107,5.0265472011250365,125,0.4716490998819179
65,Electroswing,507,2018-10-25,107,5.0265472011250365,125,0.4716490998819179
1256,Electroswing,10123,2018-11-05,89,4.379145505939517,NA,0.13100218637138838
1256,Electroswing,10123,2018-11-05,89,4.379145505939517,NA,0.13100218637138838
701,Gothicsynth,5641,2018-11-12,100,2.4128069229810687,NA,0.23248262546005652
701,Gothicsynth,5641,2018-11-12,100,2.4128069229810687,NA,0.23248262546005652
432,Futuristicountry,3450,2018-11-29,82,4.1919852860562905,118,0.3697228333993976
432,Futuristicountry,3450,2018-11-29,82,4.1919852860562905,118,0.3697228333993976
1193,Folktronica,9657,2018-12-06,75,3.5668752827508117,NA,0.3919724967593924
1193,Folktronica,9657,2018-12-06,75,3.5668752827508117,NA,0.3919724967593924
709,Folktronica,5719,2018-12-08,106,5.282641795300328,138,2.9518371515086845
709,Folktronica,5719,2018-12-08,106,5.282641795300328,138,2.9518371515086845
754,Folktronica,6092,2018-12-25,98,5.037172740005838,NA,0.11978582414502144
754,Folktronica,6092,2018-12-25,98,5.037172740005838,NA,0.11978582414502144
727,Gothicsynth,5869,2019-01-13,110,1.4147907102831794,NA,0.46679455074412407
727,Gothicsynth,5869,2019-01-13,110,1.4147907102831794,NA,0.46679455074412407
259,Junglejazz,2070,2019-01-18,93,5.5828451080681925,122,0.7314962230960376
259,Junglejazz,2070,2019-01-18,93,5.5828451080681925,122,0.7314962230960376
827,Folktronica,6675,2019-01-28,95,6.221243692155167,160,1.8124126518355477
667,Chillgaze,5329,2019-01-28,54,6.7088062574951115,NA,0.11380686767160282
667,Chillgaze,5329,2019-01-28,54,6.7088062574951115,NA,0.11380686767160282
827,Folktronica,6675,2019-01-28,95,6.221243692155167,160,1.8124126518355477
303,Electroswing,2368,2019-02-18,96,2.2378439119146556,122,0.2259959019522009
783,Gothicsynth,6310,2019-02-18,108,3.0052222003337827,122,0.551013691602527
303,Electroswing,2368,2019-02-18,96,2.2378439119146556,122,0.2259959019522009
783,Gothicsynth,6310,2019-02-18,108,3.0052222003337827,122,0.551013691602527
855,Folktronica,6891,2019-03-05,114,5.991900412524805,148,0.6186918496914526
855,Folktronica,6891,2019-03-05,114,5.991900412524805,148,0.6186918496914526
741,Chillgaze,5985,2019-03-07,78,7.740822851412287,100,0.45657545641218206
741,Chillgaze,5985,2019-03-07,78,7.740822851412287,100,0.45657545641218206
71,Folktronica,551,2019-03-11,107,9.511447518326277,129,1.0091829222211346
71,Folktronica,551,2019-03-11,107,9.511447518326277,129,1.0091829222211346
439,Psychedelictrance,3521,2019-04-03,45,5.039899493582184,73,0.4804328394738152
439,Psychedelictrance,3521,2019-04-03,45,5.039899493582184,73,0.4804328394738152
973,Folktronica,7796,2019-04-12,68,4.842491177417407,152,0.7534163544255456
782,Chillgaze,6297,2019-04-12,62,4.3159382804988695,142,1.122597425723484
973,Folktronica,7796,2019-04-12,68,4.842491177417407,152,0.7534163544255456
782,Chillgaze,6297,2019-04-12,62,4.3159382804988695,142,1.122597425723484
373,Folktronica,2972,2019-04-19,71,3.5219519543782125,153,1.035130702551735
1109,Chillgaze,8966,2019-04-19,75,6.985115771929614,150,0.6667009477552513
1109,Chillgaze,8966,2019-04-19,75,6.985115771929614,150,0.6667009477552513
373,Folktronica,2972,2019-04-19,71,3.5219519543782125,153,1.035130702551735
761,Gothicsynth,6138,2019-04-23,60,1.322966364721402,NA,0.0934350518334358
761,Gothicsynth,6138,2019-04-23,60,1.322966364721402,NA,0.0934350518334358
192,Folktronica,1506,2019-04-28,72,5.233647751472481,126,0.5624834070455813
192,Folktronica,1506,2019-04-28,72,5.233647751472481,126,0.5624834070455813
195,Folktronica,1525,2019-05-25,88,1.3110080402794153,166,0.5326709163873946
195,Folktronica,1525,2019-05-25,88,1.3110080402794153,166,0.5326709163873946
655,Folktronica,5213,2019-06-05,92,6.565547543829626,NA,0.08021977678258616
1208,Folktronica,9758,2019-06-05,81,4.377467076545254,169,0.09183620496495876
655,Folktronica,5213,2019-06-05,92,6.565547543829626,NA,0.08021977678258616
1208,Folktronica,9758,2019-06-05,81,4.377467076545254,169,0.09183620496495876
984,Gothicsynth,7907,2019-06-09,108,2.442091801019292,92,1.1448732381260296
984,Gothicsynth,7907,2019-06-09,108,2.442091801019292,92,1.1448732381260296
884,Futuristicountry,7140,2019-07-06,71,4.844692373156229,159,0.5226588977170231
884,Futuristicountry,7140,2019-07-06,71,4.844692373156229,159,0.5226588977170231
895,Chillgaze,7249,2019-07-07,92,3.325624425683547,167,0.21020812582815096
895,Chillgaze,7249,2019-07-07,92,3.325624425683547,167,0.21020812582815096
136,Folktronica,1060,2019-07-10,99,5.69476907776624,132,0.9909329831879294
136,Folktronica,1060,2019-07-10,99,5.69476907776624,132,0.9909329831879294
1283,Folktronica,10316,2019-07-18,81,4.226267672857678,119,0.14233372675619874
1283,Folktronica,10316,2019-07-18,81,4.226267672857678,119,0.14233372675619874
721,Folktronica,5810,2019-07-29,82,3.2060292006064026,165,1.3928668991136548
721,Folktronica,5810,2019-07-29,82,3.2060292006064026,165,1.3928668991136548
831,Folktronica,6708,2019-08-02,117,2.7884865738937523,146,1.7252455648791518
831,Folktronica,6708,2019-08-02,117,2.7884865738937523,146,1.7252455648791518
627,Gothicsynth,4994,2019-08-10,62,6.1199926049106095,126,1.583600940013577
627,Gothicsynth,4994,2019-08-10,62,6.1199926049106095,126,1.583600940013577
1052,Chillgaze,8447,2019-08-11,85,1.2248198314199965,157,1.0850139926665967
1052,Chillgaze,8447,2019-08-11,85,1.2248198314199965,157,1.0850139926665967
590,Folktronica,4676,2019-09-13,105,2.661414272522134,NA,0.7077962688665519
590,Folktronica,4676,2019-09-13,105,2.661414272522134,NA,0.7077962688665519
1047,Folktronica,8408,2019-09-15,88,4.669594642400434,140,0.983029430736478
1047,Folktronica,8408,2019-09-15,88,4.669594642400434,140,0.983029430736478
1223,Psychedelictrance,9883,2019-09-20,63,3.2217455875966694,72,0.4524156628966665
1223,Psychedelictrance,9883,2019-09-20,63,3.2217455875966694,72,0.4524156628966665
978,Folktronica,7857,2019-10-01,112,7.45195596953309,155,0.6491519805355819
978,Folktronica,7857,2019-10-01,112,7.45195596953309,155,0.6491519805355819
238,Electroswing,1865,2019-10-20,58,2.7549252501767088,159,0.9078690788267488
238,Electroswing,1865,2019-10-20,58,2.7549252501767088,159,0.9078690788267488
1271,Folktronica,10253,2019-11-28,104,-1,152,1.430534844045222
1271,Folktronica,10253,2019-11-28,104,-1,152,1.430534844045222
1166,Psychedelictrance,9447,2019-12-16,21,7.996045712864181,92,0.9772411094105372
1166,Psychedelictrance,9447,2019-12-16,21,7.996045712864181,92,0.9772411094105372
591,Gothicsynth,4682,2019-12-17,103,3.3992682759009756,NA,0.47677629601161586
591,Gothicsynth,4682,2019-12-17,103,3.3992682759009756,NA,0.47677629601161586
1334,Folktronica,10681,2019-12-19,93,2.59509868562475,130,1.3744926440008802
1334,Folktronica,10681,2019-12-19,93,2.59509868562475,130,1.3744926440008802
965,Electroswing,7740,2019-12-30,95,6.158047672956629,113,0.3545228825288452
965,Electroswing,7740,2019-12-30,95,6.158047672956629,113,0.3545228825288452
638,Neoclassicalwave,5082,2020-01-04,84,3.570668492572727,106,1.106216755817986
638,Neoclassicalwave,5082,2020-01-04,84,3.570668492572727,106,1.106216755817986
1424,Folktronica,11387,2020-01-22,101,5.561641062700391,NA,0.08720677672969025
1424,Folktronica,11387,2020-01-22,101,5.561641062700391,NA,0.08720677672969025
361,Folktronica,2871,2020-02-04,111,6.813579537799754,137,0.929962432282025
361,Folktronica,2871,2020-02-04,111,6.813579537799754,137,0.929962432282025
1226,Gothicsynth,9899,2020-02-05,83,2.134212249004019,94,0.6443983015119624
1226,Gothicsynth,9899,2020-02-05,83,2.134212249004019,94,0.6443983015119624
283,Folktronica,2244,2020-02-19,112,4.4739168766194455,165,0.7407833625122886
283,Folktronica,2244,2020-02-19,112,4.4739168766194455,165,0.7407833625122886
561,Gothicsynth,4449,2020-03-03,92,5.823829969169412,121,0.16618901120570484
561,Gothicsynth,4449,2020-03-03,92,5.823829969169412,121,0.16618901120570484
1363,Trip-pop,10904,2020-03-09,99,5.171865850014039,132,0.6378891291346456
1363,Trip-pop,10904,2020-03-09,99,5.171865850014039,132,0.6378891291346456
574,Folktronica,4563,2020-03-20,99,3.524229169487324,145,0.9299577985878478
574,Folktronica,4563,2020-03-20,99,3.524229169487324,145,0.9299577985878478
450,Psychedelictrance,3622,2020-03-22,48,1.908553415105223,NA,0.28295511548847735
450,Psychedelictrance,3622,2020-03-22,48,1.908553415105223,NA,0.28295511548847735
974,Chillgaze,7807,2020-04-22,74,4.201081644629985,134,0.6807620688080531
974,Chillgaze,7807,2020-04-22,74,4.201081644629985,134,0.6807620688080531
51,Psychedelictrance,403,2020-05-15,67,6.390772925482155,114,0.28387704124680113
51,Psychedelictrance,403,2020-05-15,67,6.390772925482155,114,0.28387704124680113
1204,Gothicsynth,9722,2020-05-19,90,-1,NA,0.11422051869382344
1204,Gothicsynth,9722,2020-05-19,90,-1,NA,0.11422051869382344
965,Electroswing,7741,2020-07-02,102,4.282592592269702,156,0.9652909710302408
965,Electroswing,7741,2020-07-02,102,4.282592592269702,156,0.9652909710302408
596,Folktronica,4726,2020-07-07,91,3.638394002498188,NA,0.08377999810641368
596,Folktronica,4726,2020-07-07,91,3.638394002498188,NA,0.08377999810641368
937,Electroswing,7552,2020-07-14,123,3.6386290175596967,139,0.19559362416113507
937,Electroswing,7552,2020-07-14,123,3.6386290175596967,139,0.19559362416113507
106,Chillgaze,846,2020-07-22,73,4.037294629390776,101,0.9767077635515352
106,Chillgaze,846,2020-07-22,73,4.037294629390776,101,0.9767077635515352
589,Folktronica,4670,2020-07-26,110,3.588597637399655,184,1.0612770616672442
589,Folktronica,4670,2020-07-26,110,3.588597637399655,184,1.0612770616672442
842,Folktronica,6783,2020-07-28,133,5.00361713449924,NA,0.2814381419419184
842,Folktronica,6783,2020-07-28,133,5.00361713449924,NA,0.2814381419419184
715,Folktronica,5763,2020-08-09,117,2.904305002933976,163,0.7797896482113497
715,Folktronica,5763,2020-08-09,117,2.904305002933976,163,0.7797896482113497
772,Neoclassicalwave,6213,2020-09-01,75,4.259642230607384,113,0.3017491880461784
772,Neoclassicalwave,6213,2020-09-01,75,4.259642230607384,113,0.3017491880461784
1011,Folktronica,8107,2020-09-13,101,3.149436285018536,118,0.6018102463154011
1011,Folktronica,8107,2020-09-13,101,3.149436285018536,118,0.6018102463154011
1377,Chillgaze,11033,2020-09-20,67,5.268554911728089,149,2.7381345544370235
1377,Chillgaze,11033,2020-09-20,67,5.268554911728089,149,2.7381345544370235
15,Psychedelictrance,112,2020-09-27,76,4.638748498634143,93,0.7168616769235725
15,Psychedelictrance,112,2020-09-27,76,4.638748498634143,93,0.7168616769235725
1067,Chillgaze,8574,2020-10-04,82,8.221531184393342,125,0.7897035630216143
1067,Chillgaze,8574,2020-10-04,82,8.221531184393342,125,0.7897035630216143
900,Folktronica,7300,2020-10-29,92,6.112443816667855,111,0.5750260400174698
900,Folktronica,7300,2020-10-29,92,6.112443816667855,111,0.5750260400174698
405,Trip-pop,3218,2020-11-11,106,2.4226953029800713,115,0.24168333364332384
405,Trip-pop,3218,2020-11-11,106,2.4226953029800713,115,0.24168333364332384
240,Electroswing,1885,2020-12-04,75,3.9476216477529062,133,0.0925634439881126
240,Electroswing,1885,2020-12-04,75,3.9476216477529062,133,0.0925634439881126
180,Gothicsynth,1387,2020-12-08,94,5.566678612412797,NA,0.20268656208437016
180,Gothicsynth,1387,2020-12-08,94,5.566678612412797,NA,0.20268656208437016
322,Folktronica,2518,2020-12-13,96,4.454868313903582,128,0.14545222810488995
322,Folktronica,2518,2020-12-13,96,4.454868313903582,128,0.14545222810488995
12,Folktronica,92,2020-12-19,52,-1,150,1.2578018839243832
12,Folktronica,92,2020-12-19,52,-1,150,1.2578018839243832
229,Folktronica,1793,2020-12-20,78,5.718872523172565,159,0.7719744865379492
229,Folktronica,1793,2020-12-20,78,5.718872523172565,159,0.7719744865379492
928,Junglejazz,7486,2020-12-21,85,2.317723638646595,142,0.4019829222085032
928,Junglejazz,7486,2020-12-21,85,2.317723638646595,142,0.4019829222085032
199,Chillgaze,1559,2020-12-28,91,5.8587112445875,137,0.4681627201361629
199,Chillgaze,1559,2020-12-28,91,5.8587112445875,137,0.4681627201361629
324,Psychedelictrance,2544,2021-01-08,66,6.326164229288423,112,0.31716771588273296
324,Psychedelictrance,2544,2021-01-08,66,6.326164229288423,112,0.31716771588273296
991,Chillgaze,7963,2021-01-13,102,8.031989832829728,150,0.8294150395353708
991,Chillgaze,7963,2021-01-13,102,8.031989832829728,150,0.8294150395353708
1264,Folktronica,10181,2021-01-14,84,2.210705349712274,171,0.13156061549018244
1264,Folktronica,10181,2021-01-14,84,2.210705349712274,171,0.13156061549018244
249,Gothicsynth,1953,2021-01-23,77,5.417812529729202,105,0.8863549101538781
249,Gothicsynth,1953,2021-01-23,77,5.417812529729202,105,0.8863549101538781
500,Chillgaze,3979,2021-02-08,65,6.07775846100129,136,0.4667352029870374
500,Chillgaze,3979,2021-02-08,65,6.07775846100129,136,0.4667352029870374
25,Gothicsynth,178,2021-02-13,121,2.2596111430357935,92,0.4386782624625532
25,Gothicsynth,178,2021-02-13,121,2.2596111430357935,92,0.4386782624625532
890,Folktronica,7202,2021-02-14,65,1.3693711416823224,NA,1.2830405707928567
890,Folktronica,7202,2021-02-14,65,1.3693711416823224,NA,1.2830405707928567
1121,Gothicsynth,9045,2021-02-26,88,5.247216265165223,98,0.6597186244828693
1121,Gothicsynth,9045,2021-02-26,88,5.247216265165223,98,0.6597186244828693
330,Electroswing,2599,2021-03-03,105,4.902996602362291,NA,0.05361027562351873
330,Electroswing,2599,2021-03-03,105,4.902996602362291,NA,0.05361027562351873
854,Folktronica,6879,2021-03-07,81,4.783242180364221,112,0.33971963057668286
854,Folktronica,6879,2021-03-07,81,4.783242180364221,112,0.33971963057668286
1201,Indiedisco,9703,2021-03-11,101,4.749080958963415,97,0.3310168898027519
843,Gothicsynth,6790,2021-03-11,65,13.749438547802429,85,0.6510521151457036
1201,Indiedisco,9703,2021-03-11,101,4.749080958963415,97,0.3310168898027519
843,Gothicsynth,6790,2021-03-11,65,13.749438547802429,85,0.6510521151457036
735,Folktronica,5921,2021-03-20,89,5.185133588096574,133,1.111709867815019
514,Psychedelictrance,4090,2021-03-20,46,3.1036953785798667,167,1.3255765497411276
735,Folktronica,5921,2021-03-20,89,5.185133588096574,133,1.111709867815019
514,Psychedelictrance,4090,2021-03-20,46,3.1036953785798667,167,1.3255765497411276
232,Indiedisco,1814,2021-03-24,96,2.350663467230686,134,0.202886904898578
232,Indiedisco,1814,2021-03-24,96,2.350663467230686,134,0.202886904898578
7,Gothicsynth,51,2021-03-25,94,6.4193216299308915,104,0.8341907067098149
7,Gothicsynth,51,2021-03-25,94,6.4193216299308915,104,0.8341907067098149
254,Futuristicountry,2010,2021-03-31,82,12.556421345312344,102,0.21695121704105613
254,Futuristicountry,2010,2021-03-31,82,12.556421345312344,102,0.21695121704105613
209,Trip-pop,1652,2021-04-21,89,6.6541373200321265,123,0.8315114288530966
209,Trip-pop,1652,2021-04-21,89,6.6541373200321265,123,0.8315114288530966
350,Chillgaze,2772,2021-05-06,75,5.292227030290069,NA,0.11608442172236497
350,Chillgaze,2772,2021-05-06,75,5.292227030290069,NA,0.11608442172236497
933,Folktronica,7526,2021-05-10,100,5.173877136291928,NA,0.04037571583145402
933,Folktronica,7526,2021-05-10,100,5.173877136291928,NA,0.04037571583145402
414,Folktronica,3297,2021-05-15,97,3.995923881568341,173,1.6458925002130051
414,Folktronica,3297,2021-05-15,97,3.995923881568341,173,1.6458925002130051
261,Psychedelictrance,2083,2021-05-29,60,5.1079555310901785,NA,0.27821876793425665
261,Psychedelictrance,2083,2021-05-29,60,5.1079555310901785,NA,0.27821876793425665
173,Psychedelictrance,1321,2021-06-07,92,5.753917899928909,92,0.09884807723418484
173,Psychedelictrance,1321,2021-06-07,92,5.753917899928909,92,0.09884807723418484
327,Folktronica,2584,2021-06-13,74,2.7702721249765534,176,2.642161839974622
327,Folktronica,2584,2021-06-13,74,2.7702721249765534,176,2.642161839974622
122,Folktronica,952,2021-06-14,123,2.7505436405486656,131,0.4651085421959811
122,Folktronica,952,2021-06-14,123,2.7505436405486656,131,0.4651085421959811
625,Folktronica,4969,2021-07-20,87,3.935231877199005,NA,0.4140769245030096
625,Folktronica,4969,2021-07-20,87,3.935231877199005,NA,0.4140769245030096
515,Psychedelictrance,4108,2021-07-29,66,5.719532361013579,NA,0.04796229461930303
515,Psychedelictrance,4108,2021-07-29,66,5.719532361013579,NA,0.04796229461930303
1175,Junglejazz,9517,2021-08-07,56,3.6805770806592175,131,0.6934791988032774
1175,Junglejazz,9517,2021-08-07,56,3.6805770806592175,131,0.6934791988032774
701,Gothicsynth,5640,2021-08-21,111,6.196414587871653,107,0.26156294758115833
701,Gothicsynth,5640,2021-08-21,111,6.196414587871653,107,0.26156294758115833
750,Trip-pop,6058,2021-08-25,76,7.776542406772219,167,0.7742818335586905
750,Trip-pop,6058,2021-08-25,76,7.776542406772219,167,0.7742818335586905
1420,Psychedelictrance,11352,2021-09-11,75,6.600946283280649,87,0.7039373864837313
1322,Chillgaze,10613,2021-09-11,82,5.713233304984894,NA,0.24564632255014085
1322,Chillgaze,10613,2021-09-11,82,5.713233304984894,NA,0.24564632255014085
1420,Psychedelictrance,11352,2021-09-11,75,6.600946283280649,87,0.7039373864837313
589,Folktronica,4674,2021-09-27,106,9.512631998630445,157,0.11783784954109022
589,Folktronica,4674,2021-09-27,106,9.512631998630445,157,0.11783784954109022
973,Folktronica,7798,2021-10-10,95,5.313274529017431,137,0.9449211110842306
973,Folktronica,7798,2021-10-10,95,5.313274529017431,137,0.9449211110842306
1356,Folktronica,10869,2021-10-19,115,5.458350693794338,NA,0.07829174546868353
1356,Folktronica,10869,2021-10-19,115,5.458350693794338,NA,0.07829174546868353
979,Psychedelictrance,7869,2021-10-21,87,9.889177917749317,118,0.6155472508743269
979,Psychedelictrance,7869,2021-10-21,87,9.889177917749317,118,0.6155472508743269
230,Folktronica,1800,2021-10-28,101,5.5390669163882995,NA,0.6368573490152796
230,Folktronica,1800,2021-10-28,101,5.5390669163882995,NA,0.6368573490152796
1158,Chillgaze,9369,2021-11-04,103,4.096324342316194,126,0.463421959663245
1158,Chillgaze,9369,2021-11-04,103,4.096324342316194,126,0.463421959663245
574,Folktronica,4567,2021-11-06,112,6.932072651779485,NA,0.794264024215088
574,Folktronica,4567,2021-11-06,112,6.932072651779485,NA,0.794264024215088
1052,Chillgaze,8443,2021-11-08,100,7.673410130669805,138,0.7387596780435963
1052,Chillgaze,8443,2021-11-08,100,7.673410130669805,138,0.7387596780435963
1305,Gothicsynth,10475,2021-11-09,85,7.381991369935682,NA,0.02962573192033371
1305,Gothicsynth,10475,2021-11-09,85,7.381991369935682,NA,0.02962573192033371
998,Chillgaze,8013,2021-11-18,75,3.669780634090632,157,2.187765061456427
998,Chillgaze,8013,2021-11-18,75,3.669780634090632,157,2.187765061456427
849,Electroswing,6830,2021-11-21,106,2.567031098810529,193,0.532682990561377
849,Electroswing,6830,2021-11-21,106,2.567031098810529,193,0.532682990561377
719,Folktronica,5789,2021-11-22,111,7.537505295496176,163,3.0583454078082566
719,Folktronica,5789,2021-11-22,111,7.537505295496176,163,3.0583454078082566
288,Chillgaze,2276,2021-11-23,72,5.345996702151103,109,0.40272616639431136
288,Chillgaze,2276,2021-11-23,72,5.345996702151103,109,0.40272616639431136
541,Folktronica,4312,2021-11-27,99,4.706857195327029,NA,0.06058609858568995
541,Folktronica,4312,2021-11-27,99,4.706857195327029,NA,0.06058609858568995
933,Folktronica,7521,2021-11-30,96,6.776307707165535,NA,4.22815884249074e-4
933,Folktronica,7521,2021-11-30,96,6.776307707165535,NA,4.22815884249074e-4
1350,Chillgaze,10805,2021-12-11,84,2.4842395367411885,120,1.1984515974687655
1350,Chillgaze,10805,2021-12-11,84,2.4842395367411885,120,1.1984515974687655
824,Psychedelictrance,6663,2021-12-16,45,6.161858185265203,NA,1.030586235499891
824,Psychedelictrance,6663,2021-12-16,45,6.161858185265203,NA,1.030586235499891
778,Folktronica,6258,2022-01-14,88,7.752600519685733,130,3.117899399651076
778,Folktronica,6258,2022-01-14,88,7.752600519685733,130,3.117899399651076
1016,Electroswing,8157,2022-01-22,107,2.9874704748233896,159,0.28231104833762505
131,Folktronica,1009,2022-01-22,94,5.298029730804907,97,0.32689327581754624
1016,Electroswing,8157,2022-01-22,107,2.9874704748233896,159,0.28231104833762505
131,Folktronica,1009,2022-01-22,94,5.298029730804907,97,0.32689327581754624
784,Folktronica,6321,2022-01-23,116,3.6004029668590105,141,2.40708542196693
1194,Psychedelictrance,9661,2022-01-23,100,7.728960210294098,124,0.600922434496356
1194,Psychedelictrance,9661,2022-01-23,100,7.728960210294098,124,0.600922434496356
784,Folktronica,6321,2022-01-23,116,3.6004029668590105,141,2.40708542196693
978,Folktronica,7850,2022-01-29,94,4.833493599138931,151,0.24077297497122985
978,Folktronica,7850,2022-01-29,94,4.833493599138931,151,0.24077297497122985
400,Psychedelictrance,3179,2022-02-04,88,10.597681822495344,129,0.7924258544545308
400,Psychedelictrance,3179,2022-02-04,88,10.597681822495344,129,0.7924258544545308
187,Neoclassicalwave,1465,2022-02-14,84,5.196200761619402,124,0.30436653935849123
187,Neoclassicalwave,1465,2022-02-14,84,5.196200761619402,124,0.30436653935849123
1283,Folktronica,10318,2022-02-25,85,3.1405901007936436,143,0.5586313978496701
1283,Folktronica,10318,2022-02-25,85,3.1405901007936436,143,0.5586313978496701
279,Folktronica,2208,2022-03-03,66,4.291370255399512,122,0.3084116599011309
279,Folktronica,2208,2022-03-03,66,4.291370255399512,122,0.3084116599011309
321,Folktronica,2512,2022-03-07,117,7.7461633729680495,NA,0.02651590682622435
321,Folktronica,2512,2022-03-07,117,7.7461633729680495,NA,0.02651590682622435
541,Folktronica,4298,2022-03-09,31,-1,121,1.2846514535534452
541,Folktronica,4298,2022-03-09,31,-1,121,1.2846514535534452
1321,Psychedelictrance,10595,2022-03-10,55,7.547808852836566,101,0.39342554043626055
1321,Psychedelictrance,10595,2022-03-10,55,7.547808852836566,101,0.39342554043626055
